currencyCode,unitPrice,location,effectiveStartDate,meterName,productName,serviceName,unitOfMeasure,type,reservationTerm,armSkuName,isPrimaryMeterRegion,CPU-cores
EUR,0.0037,DE North,2023-09-01T00:00:00Z,B2ts v2 Spot,Virtual Machines Bsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.176,DE West Central,2023-09-01T00:00:00Z,B4ls v2,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,7.4906,DE West Central,2023-11-01T00:00:00Z,EC64adscc v5,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,4.7341,DE West Central,2023-11-01T00:00:00Z,EC64adscc v5,Virtual Machines ECadsccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.5329,DE North,2024-05-01T00:00:00Z,E48 v4 Spot,Virtual Machines Ev4 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0249,DE West Central,2023-09-01T00:00:00Z,DS3 v2 Spot,Virtual Machines DSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.1376,DE West Central,2023-01-01T00:00:00Z,D4ps v5 Low Priority,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0345,DE West Central,2023-01-01T00:00:00Z,D4ps v5 Low Priority,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,5.8727,DE West Central,2023-10-01T00:00:00Z,D64as v5,Dasv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,5.2265,DE West Central,2024-05-01T00:00:00Z,DC96ads v5 Spot,DCadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,3.0107,DE West Central,2024-05-01T00:00:00Z,DC96ads v5 Spot,DCadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.0455,DE North,2023-09-01T00:00:00Z,B2as v2 Low Priority,Basv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.3586,DE North,2024-03-01T00:00:00Z,A8m v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.1105,DE North,2024-03-01T00:00:00Z,A8m v2 Low Priority,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1625,DE West Central,2023-10-01T00:00:00Z,E20ds v5 Spot,Virtual Machines Edsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.8841,DE West Central,2023-08-01T00:00:00Z,M64ls Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,1.3006,DE West Central,2023-10-01T00:00:00Z,D32ads v5 Low Priority,Dadsv5 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.5575,DE North,2023-08-01T00:00:00Z,M32ls Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,1.6498,DE West Central,2024-05-01T00:00:00Z,EC48as_v5 Spot,ECasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,1.3937,DE West Central,2023-08-01T00:00:00Z,E112iads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,112.0
EUR,0.0058,DE West Central,2024-03-01T00:00:00Z,A1 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0038,DE West Central,2024-03-01T00:00:00Z,A1 v2 Spot,Virtual Machines Av2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,5.1985,DE North,2023-12-01T00:00:00Z,P5mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Consumption,,,True,5.0
EUR,1.8715,DE North,2023-12-01T00:00:00Z,P5mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,DevTestConsumption,,,True,5.0
EUR,29864.2322,DE North,2023-12-01T00:00:00Z,P5mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,1 Year,,True,5.0
EUR,97698.5019,DE North,2024-03-01T00:00:00Z,P5mv3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,3 Years,,True,5.0
EUR,0.1618,DE West Central,2023-09-01T00:00:00Z,B16as v2 Spot,Virtual Machines Basv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.3118,DE West Central,2023-09-01T00:00:00Z,DC32as v5 Low Priority,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.8822,DE North,2024-05-01T00:00:00Z,F72s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,72.0
EUR,0.5101,DE North,2024-05-01T00:00:00Z,F72s v2 Spot,Virtual Machines FSv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,72.0
EUR,2.7566,DE West Central,2023-01-01T00:00:00Z,D32ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,1.3783,DE West Central,2023-01-01T00:00:00Z,D32ps v5,Virtual Machines Dpsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,1.3071,DE North,2023-04-01T00:00:00Z,D32ls v5 Low Priority,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.3783,DE North,2023-04-01T00:00:00Z,D32ls v5 Low Priority,Virtual Machines Dlsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,9.1236,DE West Central,2023-04-01T00:00:00Z,D96lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,4.9888,DE West Central,2023-04-01T00:00:00Z,D96lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,96.0
EUR,0.0075,DE West Central,2023-09-01T00:00:00Z,B2ats v2 Low Priority,Basv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.8614,DE West Central,2023-01-01T00:00:00Z,E20pds v5 Low Priority,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.2584,DE West Central,2023-01-01T00:00:00Z,E20pds v5 Low Priority,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,0.07,DE North,2023-10-01T00:00:00Z,DC1s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,1.0
EUR,490.6367,DE North,2023-10-01T00:00:00Z,DC1s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,1.0
EUR,1103.9326,DE North,2023-10-01T00:00:00Z,DC1s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,1.0
EUR,1.2163,DE West Central,2023-04-01T00:00:00Z,D32lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.3324,DE West Central,2023-04-01T00:00:00Z,D32lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,3.3596,DE North,2023-10-01T00:00:00Z,DC48s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,23544.0075,DE North,2023-10-01T00:00:00Z,DC48s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,48.0
EUR,52973.7828,DE North,2023-10-01T00:00:00Z,DC48s_v3,DCsv3 Series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,48.0
EUR,1.0262,DE West Central,2023-11-01T00:00:00Z,EC64ascc v5 Spot,Virtual Machines ECasccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,1.0037,DE North,2023-09-01T00:00:00Z,B16s v2,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.2592,DE West Central,2023-07-01T00:00:00Z,E32ds v4 Spot,Virtual Machines Edsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.0914,DE West Central,2023-11-01T00:00:00Z,E8-4s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0571,DE West Central,2023-10-01T00:00:00Z,E8-4s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.8764,DE North,2024-05-01T00:00:00Z,D96ads v5 Spot,Virtual Machines Dadsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.2584,DE West Central,2023-10-01T00:00:00Z,DC24s_v3 Low Priority,DCsv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,24.0
EUR,0.162,DE West Central,2023-07-01T00:00:00Z,E20ds v4 Spot,Virtual Machines Edsv4 Series,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.0213,DE West Central,2023-09-01T00:00:00Z,F4s Spot,Virtual Machines FS Series,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.3254,DE North,2024-05-01T00:00:00Z,E20 v3/E20s v3 Spot,Virtual Machines Ev3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.222,DE North,2024-05-01T00:00:00Z,E20 v3/E20s v3 Spot,Virtual Machines Ev3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,0.2178,DE West Central,2024-05-01T00:00:00Z,DC4ads v5 Spot,DCadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.1254,DE West Central,2024-05-01T00:00:00Z,DC4ads v5 Spot,DCadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,1.2828,DE West Central,2023-08-01T00:00:00Z,EC20as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,8989.7004,DE West Central,2023-08-01T00:00:00Z,EC20as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,20.0
EUR,20226.5918,DE West Central,2023-08-01T00:00:00Z,EC20as_v5,ECasv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,20.0
EUR,0.652,DE North,2024-05-01T00:00:00Z,L48as v3 Spot,Lasv3 Series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.117,DE West Central,2023-08-01T00:00:00Z,DC2ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,820.2247,DE West Central,2023-08-01T00:00:00Z,DC2ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,2.0
EUR,1845.5056,DE West Central,2023-08-01T00:00:00Z,DC2ads v5,DCadsv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,2.0
EUR,0.4429,DE North,2023-04-01T00:00:00Z,D4lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.2706,DE North,2023-04-01T00:00:00Z,D4lds v5,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,0.4837,DE North,2024-05-01T00:00:00Z,D32d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.3181,DE North,2024-05-01T00:00:00Z,D32d v5 Spot,Virtual Machines Ddv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.6001,DE North,2024-05-01T00:00:00Z,L32as v3 Spot,Lasv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.4347,DE North,2024-05-01T00:00:00Z,L32as v3 Spot,Lasv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.1699,DE North,2023-12-01T00:00:00Z,P0v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Consumption,,,True,0.0
EUR,0.0612,DE North,2023-12-01T00:00:00Z,P0v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,DevTestConsumption,,,True,0.0
EUR,1230.3371,DE North,2023-12-01T00:00:00Z,P0v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,1 Year,,True,0.0
EUR,3141.3858,DE North,2024-03-01T00:00:00Z,P0v3 App,Azure App Service Premium v3 Plan,Azure App Service,1 Hour,Reservation,3 Years,,True,0.0
EUR,0.5955,DE West Central,2023-11-01T00:00:00Z,E48ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.3899,DE West Central,2023-10-01T00:00:00Z,E48ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.9363,DE West Central,2023-08-01T00:00:00Z,EC20ads_v5 Low Priority,ECadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.2959,DE West Central,2023-08-01T00:00:00Z,EC20ads_v5 Low Priority,ECadsv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,0.4714,DE West Central,2023-08-01T00:00:00Z,M16-4ms Spot,Virtual Machines MS Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,1.5581,DE West Central,2023-09-01T00:00:00Z,DC32as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,10918.5393,DE West Central,2023-09-01T00:00:00Z,DC32as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,1 Year,,True,32.0
EUR,24567.4157,DE West Central,2023-09-01T00:00:00Z,DC32as v5,DCasv5-series Linux,Virtual Machines,1 Hour,Reservation,3 Years,,True,32.0
EUR,2.4803,DE West Central,2023-10-01T00:00:00Z,E96as v5 Low Priority,Easv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,96.0
EUR,0.6077,DE North,2024-04-01T00:00:00Z,D48a v4/D48as v4 Low Priority,Virtual Machines Dav4 Series,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,1.5581,DE West Central,2023-11-01T00:00:00Z,DC32ascc v5,Virtual Machines DCasccv5 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.7154,DE West Central,2024-05-01T00:00:00Z,DC16as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.3796,DE West Central,2024-05-01T00:00:00Z,DC16as v5 Spot,DCasv5-series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,1.3933,DE North,2023-12-01T00:00:00Z,P4mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Consumption,,,True,4.0
EUR,0.0,DE North,2023-12-01T00:00:00Z,P4mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,DevTestConsumption,,,True,4.0
EUR,7931.6479,DE North,2023-12-01T00:00:00Z,P4mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Reservation,1 Year,,True,4.0
EUR,16476.5918,DE North,2024-03-01T00:00:00Z,P4mv3 App,Azure App Service Premium v3 Plan - Linux,Azure App Service,1 Hour,Reservation,3 Years,,True,4.0
EUR,0.0805,DE West Central,2023-09-01T00:00:00Z,B8ps v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0719,DE West Central,2023-09-01T00:00:00Z,B8ps v2 Spot,Virtual Machines Bpsv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1208,DE North,2024-05-01T00:00:00Z,DC8ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0794,DE North,2024-05-01T00:00:00Z,DC8ds_v3 Spot,DCdsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,1.7487,DE West Central,2023-06-01T00:00:00Z,M128ds_v2 Spot,Virtual Machines MdSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,128.0
EUR,0.3446,DE West Central,2023-06-01T00:00:00Z,E32pds v5 Spot,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.2067,DE West Central,2023-06-01T00:00:00Z,E32pds v5 Spot,Virtual Machines Epdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.5207,DE North,2024-05-01T00:00:00Z,E32 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.3553,DE North,2024-05-01T00:00:00Z,E32 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.3043,DE West Central,2024-02-01T00:00:00Z,D15 v2/DS15 v2 Spot,Virtual Machines Dv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.1873,DE West Central,2023-09-01T00:00:00Z,D15 v2/DS15 v2 Spot,Virtual Machines Dv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.3202,DE North,2024-05-01T00:00:00Z,E32-8as v5 Spot,Virtual Machines Easv5 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.9101,DE North,2023-09-01T00:00:00Z,B16as v2,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.8418,DE North,2023-09-01T00:00:00Z,B16as v2,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.8127,DE West Central,2023-11-01T00:00:00Z,DC32adscc v5 Spot,Virtual Machines DCadsccv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.4682,DE West Central,2023-11-01T00:00:00Z,DC32adscc v5 Spot,Virtual Machines DCadsccv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,0.1816,DE North,2023-09-01T00:00:00Z,B8as v2 Low Priority,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0842,DE North,2023-09-01T00:00:00Z,B8as v2 Low Priority,Virtual Machines Basv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.7753,DE West Central,2023-10-01T00:00:00Z,DC8s_v3,DCsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.4307,DE West Central,2023-10-01T00:00:00Z,DC8s_v3,DCsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,1.3614,DE North,2024-04-01T00:00:00Z,D32a v4/D32as v4 Low Priority,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.4054,DE North,2024-04-01T00:00:00Z,D32a v4/D32as v4 Low Priority,Virtual Machines Dav4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,32.0
EUR,1.3017,DE North,2024-05-01T00:00:00Z,E80is v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,80.0
EUR,0.8882,DE North,2024-05-01T00:00:00Z,E80is v4 Spot,Virtual Machines Esv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,80.0
EUR,1.2619,DE North,2024-05-01T00:00:00Z,E64bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.9309,DE North,2024-05-01T00:00:00Z,E64bds v5 Spot,Virtual Machines Ebdsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.7311,DE West Central,2023-11-01T00:00:00Z,E64-16s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.4568,DE West Central,2023-10-01T00:00:00Z,E64-16s v5 Spot,Virtual Machines Esv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.0602,DE North,2024-05-01T00:00:00Z,D4d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,4.0
EUR,0.0396,DE North,2024-05-01T00:00:00Z,D4d v4 Spot,Virtual Machines Ddv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,4.0
EUR,1.0421,DE North,2024-05-01T00:00:00Z,E64 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.711,DE North,2024-05-01T00:00:00Z,E64 v5 Spot,Virtual Machines Ev5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.3655,DE West Central,2023-11-01T00:00:00Z,E32 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.2277,DE West Central,2023-07-01T00:00:00Z,E32 v4 Spot,Virtual Machines Ev4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,0.8809,DE West Central,2024-04-01T00:00:00Z,D64as v4 Spot,Virtual Machines Dasv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.3116,DE West Central,2024-04-01T00:00:00Z,D64as v4 Spot,Virtual Machines Dasv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.3254,DE North,2024-05-01T00:00:00Z,E20as v4 Spot,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,20.0
EUR,0.222,DE North,2024-05-01T00:00:00Z,E20as v4 Spot,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,20.0
EUR,1.9031,DE West Central,2024-05-01T00:00:00Z,EC48ads_v5 Spot,ECadsv5-series Linux,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.1243,DE West Central,2023-09-01T00:00:00Z,DS14 v2 Spot,Virtual Machines DSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.6357,DE North,2024-05-01T00:00:00Z,D64ds v5 Spot,Virtual Machines Ddsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,0.0669,DE North,2024-05-01T00:00:00Z,E4-2ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,0.0462,DE North,2024-05-01T00:00:00Z,E4-2ads v5 Spot,Virtual Machines Eadsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,2.0
EUR,0.076,DE West Central,2024-05-01T00:00:00Z,D8lds v5 Spot,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0416,DE West Central,2024-05-01T00:00:00Z,D8lds v5 Spot,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,0.1566,DE North,2024-05-01T00:00:00Z,DS5 v2 Spot,Virtual Machines DSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.3043,DE West Central,2023-04-01T00:00:00Z,D8lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.0831,DE West Central,2023-04-01T00:00:00Z,D8lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,8.0
EUR,1.1236,DE West Central,2023-10-01T00:00:00Z,L80s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,80.0
EUR,0.779,DE West Central,2023-04-01T00:00:00Z,L80s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,80.0
EUR,0.0133,DE West Central,2024-02-01T00:00:00Z,D1 v2/DS1 v2 Spot,Virtual Machines Dv2 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0074,DE West Central,2023-09-01T00:00:00Z,D1 v2/DS1 v2 Spot,Virtual Machines Dv2 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,
EUR,11.236,DE West Central,2023-10-01T00:00:00Z,E96-48ads v5,Eadsv5 Series CloudServices,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.1134,DE North,2024-05-01T00:00:00Z,F16s v2 Spot,Virtual Machines FSv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.8729,DE North,2024-05-01T00:00:00Z,E48bs v5 Spot,Virtual Machines Ebsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.6246,DE North,2024-05-01T00:00:00Z,E48bs v5 Spot,Virtual Machines Ebsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.0779,DE West Central,2024-04-01T00:00:00Z,D8a v4/D8as v4 Low Priority,Virtual Machines Dav4 Series,Virtual Machines,1 Hour,Consumption,,,True,8.0
EUR,0.2851,DE North,2024-05-01T00:00:00Z,E16ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.2023,DE North,2024-05-01T00:00:00Z,E16ds v5 Spot,Virtual Machines Edsv5 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,16.0
EUR,0.1152,DE West Central,2023-09-01T00:00:00Z,B16ps v2 Low Priority,Virtual Machines Bpsv2 Series,Virtual Machines,1 Hour,Consumption,,,True,16.0
EUR,0.1163,DE West Central,2023-06-01T00:00:00Z,D32pls v5 Spot,Virtual Machines Dplsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,32.0
EUR,0.6742,DE West Central,2023-10-01T00:00:00Z,L48s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.4674,DE West Central,2023-04-01T00:00:00Z,L48s v3 Spot,Virtual Machines Lsv3 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,48.0
EUR,0.0394,DE West Central,2023-09-01T00:00:00Z,B2s v2 Low Priority,Bsv2 Series Cloud Services,Virtual Machines,1 Hour,Consumption,,,True,2.0
EUR,3.471,DE North,2024-04-01T00:00:00Z,E64as v4 Low Priority,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,Consumption,,,True,64.0
EUR,1.1845,DE North,2024-04-01T00:00:00Z,E64as v4 Low Priority,Virtual Machines Easv4 Series Windows,Virtual Machines,1 Hour,DevTestConsumption,,,True,64.0
EUR,0.0498,DE West Central,2023-09-01T00:00:00Z,D4 v2/DS4 v2 Spot,Virtual Machines Dv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.0485,DE North,2024-05-01T00:00:00Z,D12 v2/DS12 v2 Spot,Virtual Machines Dv2 Series,Virtual Machines,1 Hour,Consumption,,,True,
EUR,0.2592,DE West Central,2023-10-01T00:00:00Z,D48s v5 Spot,Virtual Machines Dsv5 Series,Virtual Machines,1 Hour,Consumption,,,True,48.0
EUR,0.0813,DE West Central,2023-08-01T00:00:00Z,DC2ads v5 Low Priority,DCadsv5-series Windows,Virtual Machines,1 Hour,Consumption,,,True,2.0
